SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
debug,1,D,57,0,0.6,Agent,1,Zach Star is being shaken by Melissa Oval.,Melissa,Oval,Zach,Star
debug,1,D,N/A,0.630000000004657,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,D,42,1.22999999998137,0.6,Agent,1,Melissa Oval is being shaken by Zach Star.,Zach,Star,Melissa,Oval
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,41,,,Agent,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,50,,,Agent,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,58,,,Agent,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,47,,,Agent,0,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,18,,,Patient,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,16,,,Patient,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,31,,,Patient,0,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,15,,,Agent,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,51,,,Agent,0,,,,,
debug,1,D,59,,,Agent,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,25,,,Agent,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,54,,,Agent,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,34,,,Agent,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,48,,,Patient,0,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,4,,,Patient,0,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,18,,,Agent,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,56,,,Agent,0,,,,,
debug,1,D,11,,,Patient,0,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,2,,,Agent,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,5,,,Agent,0,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,21,,,Patient,1,,,,,
debug,1,D,7,,,Agent,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,35,,,Agent,0,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,30,,,Agent,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,48,,,Agent,0,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,24,,,Agent,0,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,23,,,Agent,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,11,,,Agent,0,,,,,
debug,1,D,39,,,Agent,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,13,,,Patient,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,14,,,Patient,0,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,57,,,Patient,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,17,,,Agent,0,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,53,,,Agent,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,3,,,Agent,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,43,,,Agent,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,6,,,Patient,1,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,50,,,Patient,1,,,,,
debug,1,D,41,,,Patient,1,,,,,
debug,1,D,52,,,Agent,0,,,,,
debug,1,D,N/A,,,NULL ,N/A,,,,,
debug,1,D,3,,,Patient,1,,,,,
