SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
debug,1,C,56,0,0.6,Patient,1,Lily Triangle is being shaken by Melissa Oval.,Melissa,Oval,Lily,Triangle
debug,1,C,N/A,0.630000000004657,0.8,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,1,1.42999999999302,0.6,Agent,1,Lily Triangle is being stopped by Kyle Square.,Kyle,Square,Lily,Triangle
debug,1,C,N/A,2.05999999999767,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,60,2.26000000000931,0.6,Patient,1,Zach Star is being balanced by Melissa Oval.,Melissa,Oval,Zach,Star
debug,1,C,N/A,2.89000000001397,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,53,3.29000000003725,0.6,Patient,0,Melissa Oval is rolling Lily Triangle.,Melissa,Oval,Lily,Triangle
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,27,,,Patient,0,,,,,
debug,1,C,42,,,Patient,1,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,43,,,Agent,1,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,53,,,Agent,0,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,60,,,Agent,1,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,46,,,Patient,0,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,15,,,Agent,0,,,,,
debug,1,C,13,,,Agent,1,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,57,,,Patient,1,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,17,,,Patient,1,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,25,,,Patient,0,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,55,,,Agent,0,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,10,,,Patient,0,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,7,,,Patient,1,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,45,,,Patient,0,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,55,,,Patient,0,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,34,,,Agent,1,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,37,,,Agent,1,,,,,
debug,1,C,5,,,Agent,0,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,52,,,Patient,0,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,50,,,Patient,0,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,49,,,Agent,1,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,39,,,Patient,1,,,,,
debug,1,C,34,,,Patient,1,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,30,,,Patient,1,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,14,,,Agent,0,,,,,
debug,1,C,32,,,Patient,0,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,16,,,Agent,0,,,,,
debug,1,C,40,,,Agent,1,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,24,,,Agent,1,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,50,,,Agent,0,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,26,,,Agent,0,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,35,,,Patient,1,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
debug,1,C,18,,,Agent,1,,,,,
debug,1,C,N/A,,,NULL ,N/A,,,,,
