SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
debug,2,B,53,0,0.6,Agent,0,Melissa Oval is rolling Lily Triangle.,Melissa,Oval,Lily,Triangle
debug,2,B,N/A,0.630000000004657,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,52,0.830000000016298,0.6,Patient,1,Kyle Square is being rolled by Melissa Oval.,Melissa,Oval,Kyle,Square
debug,2,B,N/A,1.46000000002095,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,48,1.86000000004424,0.6,Agent,1,Zach Star is being stopped by Melissa Oval.,Melissa,Oval,Zach,Star
debug,2,B,N/A,2.49000000004889,1.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,18,3.89000000007218,0.6,Patient,0,Lily Triangle is stopping Melissa Oval.,Lily,Triangle,Melissa,Oval
debug,2,B,N/A,4.52000000007683,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,21,4.72000000008848,0.6,Patient,0,Lily Triangle is bouncing Melissa Oval.,Lily,Triangle,Melissa,Oval
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,39,,,Agent,1,,,,,
debug,2,B,23,,,Patient,1,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,11,,,Agent,1,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,59,,,Agent,1,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,29,,,Patient,1,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,49,,,Patient,1,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,23,,,Agent,1,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,25,,,Agent,1,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,12,,,Patient,0,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,57,,,Patient,0,,,,,
debug,2,B,3,,,Patient,1,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,33,,,Agent,0,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,28,,,Agent,1,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,26,,,Agent,0,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,10,,,Agent,1,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,56,,,Patient,0,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,25,,,Patient,1,,,,,
debug,2,B,34,,,Patient,1,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,45,,,Patient,1,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,15,,,Patient,0,,,,,
debug,2,B,47,,,Patient,1,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,54,,,Agent,0,,,,,
debug,2,B,13,,,Patient,1,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,13,,,Agent,1,,,,,
debug,2,B,36,,,Patient,1,,,,,
debug,2,B,26,,,Patient,0,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,7,,,Patient,1,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,11,,,Patient,1,,,,,
debug,2,B,2,,,Agent,0,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,58,,,Agent,1,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,16,,,Patient,0,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,44,,,Agent,0,,,,,
debug,2,B,38,,,Agent,1,,,,,
debug,2,B,N/A,,,NULL ,N/A,,,,,
debug,2,B,28,,,Patient,1,,,,,
