Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
1,fakefakefkae,,E,10,0,,10,,Agent,1,passive,,,,,,Base_passive_10.jpg,Agent_passive_10.jpg,,
,fakefakefkae,,E,NA,10,,2,,Fixation,NA,,,,,,,,,,
2,fakefakefkae,,E,34,12,,4,,Patient,1,passive,,,,,,Base_passive_34.jpg,Patient_passive_34.jpg,,
,fakefakefkae,,E,NA,16,,2,,Fixation,NA,,,,,,,,,,
3,fakefakefkae,,E,22,18,,4,,Agent,0,active,,,,,,Base_active_22.jpg,Agent_active_22.jpg,,
4,fakefakefkae,,E,37,22,,4,,Patient,0,active,,,,,,Base_active_37.jpg,Patient_active_37.jpg,,
5,fakefakefkae,,E,25,26,,4,,Patient,0,active,,,,,,Base_active_25.jpg,Patient_active_25.jpg,,
6,fakefakefkae,,E,7,30,,4,,Agent,0,active,,,,,,Base_active_7.jpg,Agent_active_7.jpg,,
7,fakefakefkae,,E,23,34,,4,,Agent,1,passive,,,,,,Base_passive_23.jpg,Agent_passive_23.jpg,,
8,fakefakefkae,,E,11,38,,4,,Agent,1,passive,,,,,,Base_passive_11.jpg,Agent_passive_11.jpg,,
,fakefakefkae,,E,NA,42,,2,,Fixation,NA,,,,,,,,,,
9,fakefakefkae,,E,22,44,,4,,Agent,1,passive,,,,,,Base_passive_22.jpg,Agent_passive_22.jpg,,
,fakefakefkae,,E,NA,48,,4,,Fixation,NA,,,,,,,,,,
10,fakefakefkae,,E,34,52,,4,,Agent,1,passive,,,,,,Base_passive_34.jpg,Agent_passive_34.jpg,,
11,fakefakefkae,,E,40,56,,4,,Patient,0,active,,,,,,Base_active_40.jpg,Patient_active_40.jpg,,
,fakefakefkae,,E,NA,60,,4,,Fixation,NA,,,,,,,,,,
12,fakefakefkae,,E,11,64,,4,,Patient,1,passive,,,,,,Base_passive_11.jpg,Patient_passive_11.jpg,,
13,fakefakefkae,,E,35,68,,4,,Agent,0,active,,,,,,Base_active_35.jpg,Agent_active_35.jpg,,
14,fakefakefkae,,E,7,72,,4,,Agent,1,passive,,,,,,Base_passive_7.jpg,Agent_passive_7.jpg,,
,fakefakefkae,,E,NA,76,,2,,Fixation,NA,,,,,,,,,,
15,fakefakefkae,,E,11,78,,4,,Agent,0,active,,,,,,Base_active_11.jpg,Agent_active_11.jpg,,
16,fakefakefkae,,E,25,82,,4,,Agent,1,passive,,,,,,Base_passive_25.jpg,Agent_passive_25.jpg,,
17,fakefakefkae,,E,40,86,,4,,Agent,1,passive,,,,,,Base_passive_40.jpg,Agent_passive_40.jpg,,
,fakefakefkae,,E,NA,90,,2,,Fixation,NA,,,,,,,,,,
18,fakefakefkae,,E,41,92,,4,,Agent,0,active,,,,,,Base_active_41.jpg,Agent_active_41.jpg,,
19,fakefakefkae,,E,10,96,,4,,Patient,1,passive,,,,,,Base_passive_10.jpg,Patient_passive_10.jpg,,
20,fakefakefkae,,E,26,100,,4,,Agent,1,passive,,,,,,Base_passive_26.jpg,Agent_passive_26.jpg,,
,fakefakefkae,,E,NA,104,,6,,Fixation,NA,,,,,,,,,,
21,fakefakefkae,,E,37,110,,10,,Agent,0,active,,,,,,Base_active_37.jpg,Agent_active_37.jpg,,
,fakefakefkae,,E,NA,120,,4,,Fixation,NA,,,,,,,,,,
22,fakefakefkae,,E,8,124,,4,,Patient,1,passive,,,,,,Base_passive_8.jpg,Patient_passive_8.jpg,,
,fakefakefkae,,E,NA,128,,6,,Fixation,NA,,,,,,,,,,
23,fakefakefkae,,E,5,134,,4,,Agent,0,active,,,,,,Base_active_5.jpg,Agent_active_5.jpg,,
24,fakefakefkae,,E,10,138,,4,,Agent,0,active,,,,,,Base_active_10.jpg,Agent_active_10.jpg,,
,fakefakefkae,,E,NA,142,,6,,Fixation,NA,,,,,,,,,,
25,fakefakefkae,,E,19,148,,10,,Agent,0,active,,,,,,Base_active_19.jpg,Agent_active_19.jpg,,
26,fakefakefkae,,E,25,158,,4,,Agent,0,active,,,,,,Base_active_25.jpg,Agent_active_25.jpg,,
27,fakefakefkae,,E,7,162,,10,,Patient,1,passive,,,,,,Base_passive_7.jpg,Patient_passive_7.jpg,,
,fakefakefkae,,E,NA,172,,2,,Fixation,NA,,,,,,,,,,
28,fakefakefkae,,E,22,174,,4,,Patient,1,passive,,,,,,Base_passive_22.jpg,Patient_passive_22.jpg,,
,fakefakefkae,,E,NA,178,,2,,Fixation,NA,,,,,,,,,,
29,fakefakefkae,,E,25,180,,4,,Patient,1,passive,,,,,,Base_passive_25.jpg,Patient_passive_25.jpg,,
30,fakefakefkae,,E,5,184,,4,,Agent,1,passive,,,,,,Base_passive_5.jpg,Agent_passive_5.jpg,,
31,fakefakefkae,,E,5,188,,4,,Patient,1,passive,,,,,,Base_passive_5.jpg,Patient_passive_5.jpg,,
,fakefakefkae,,E,NA,192,,2,,Fixation,NA,,,,,,,,,,
32,fakefakefkae,,E,38,194,,4,,Agent,1,passive,,,,,,Base_passive_38.jpg,Agent_passive_38.jpg,,
,fakefakefkae,,E,NA,198,,2,,Fixation,NA,,,,,,,,,,
33,fakefakefkae,,E,4,200,,4,,Agent,1,passive,,,,,,Base_passive_4.jpg,Agent_passive_4.jpg,,
,fakefakefkae,,E,NA,204,,2,,Fixation,NA,,,,,,,,,,
34,fakefakefkae,,E,37,206,,10,,Agent,1,passive,,,,,,Base_passive_37.jpg,Agent_passive_37.jpg,,
35,fakefakefkae,,E,26,216,,4,,Agent,0,active,,,,,,Base_active_26.jpg,Agent_active_26.jpg,,
36,fakefakefkae,,E,26,220,,4,,Patient,0,active,,,,,,Base_active_26.jpg,Patient_active_26.jpg,,
,fakefakefkae,,E,NA,224,,6,,Fixation,NA,,,,,,,,,,
37,fakefakefkae,,E,35,230,,4,,Patient,1,passive,,,,,,Base_passive_35.jpg,Patient_passive_35.jpg,,
38,fakefakefkae,,E,7,234,,4,,Patient,0,active,,,,,,Base_active_7.jpg,Patient_active_7.jpg,,
39,fakefakefkae,,E,20,238,,4,,Agent,1,passive,,,,,,Base_passive_20.jpg,Agent_passive_20.jpg,,
40,fakefakefkae,,E,34,242,,4,,Agent,0,active,,,,,,Base_active_34.jpg,Agent_active_34.jpg,,
41,fakefakefkae,,E,19,246,,4,,Patient,0,active,,,,,,Base_active_19.jpg,Patient_active_19.jpg,,
,fakefakefkae,,E,NA,250,,2,,Fixation,NA,,,,,,,,,,
42,fakefakefkae,,E,4,252,,4,,Patient,0,active,,,,,,Base_active_4.jpg,Patient_active_4.jpg,,
,fakefakefkae,,E,NA,256,,4,,Fixation,NA,,,,,,,,,,
43,fakefakefkae,,E,5,260,,4,,Patient,0,active,,,,,,Base_active_5.jpg,Patient_active_5.jpg,,
,fakefakefkae,,E,NA,264,,2,,Fixation,NA,,,,,,,,,,
44,fakefakefkae,,E,22,266,,4,,Patient,0,active,,,,,,Base_active_22.jpg,Patient_active_22.jpg,,
45,fakefakefkae,,E,23,270,,4,,Patient,0,active,,,,,,Base_active_23.jpg,Patient_active_23.jpg,,
,fakefakefkae,,E,NA,274,,8,,Fixation,NA,,,,,,,,,,
46,fakefakefkae,,E,4,282,,4,,Patient,1,passive,,,,,,Base_passive_4.jpg,Patient_passive_4.jpg,,
47,fakefakefkae,,E,35,286,,4,,Agent,1,passive,,,,,,Base_passive_35.jpg,Agent_passive_35.jpg,,
,fakefakefkae,,E,NA,290,,4,,Fixation,NA,,,,,,,,,,
48,fakefakefkae,,E,11,294,,10,,Patient,0,active,,,,,,Base_active_11.jpg,Patient_active_11.jpg,,
,fakefakefkae,,E,NA,304,,2,,Fixation,NA,,,,,,,,,,
49,fakefakefkae,,E,34,306,,4,,Patient,0,active,,,,,,Base_active_34.jpg,Patient_active_34.jpg,,
50,fakefakefkae,,E,37,310,,4,,Patient,1,passive,,,,,,Base_passive_37.jpg,Patient_passive_37.jpg,,
,fakefakefkae,,E,NA,314,,6,,Fixation,NA,,,,,,,,,,
51,fakefakefkae,,E,38,320,,4,,Patient,0,active,,,,,,Base_active_38.jpg,Patient_active_38.jpg,,
52,fakefakefkae,,E,23,324,,4,,Patient,1,passive,,,,,,Base_passive_23.jpg,Patient_passive_23.jpg,,
,fakefakefkae,,E,NA,328,,6,,Fixation,NA,,,,,,,,,,
53,fakefakefkae,,E,26,334,,4,,Patient,1,passive,,,,,,Base_passive_26.jpg,Patient_passive_26.jpg,,
54,fakefakefkae,,E,23,338,,4,,Agent,0,active,,,,,,Base_active_23.jpg,Agent_active_23.jpg,,
,fakefakefkae,,E,NA,342,,2,,Fixation,NA,,,,,,,,,,
55,fakefakefkae,,E,8,344,,4,,Agent,0,active,,,,,,Base_active_8.jpg,Agent_active_8.jpg,,
,fakefakefkae,,E,NA,348,,6,,Fixation,NA,,,,,,,,,,
56,fakefakefkae,,E,20,354,,4,,Patient,1,passive,,,,,,Base_passive_20.jpg,Patient_passive_20.jpg,,
57,fakefakefkae,,E,38,358,,4,,Patient,1,passive,,,,,,Base_passive_38.jpg,Patient_passive_38.jpg,,
,fakefakefkae,,E,NA,362,,4,,Fixation,NA,,,,,,,,,,
58,fakefakefkae,,E,40,366,,4,,Patient,1,passive,,,,,,Base_passive_40.jpg,Patient_passive_40.jpg,,
,fakefakefkae,,E,NA,370,,6,,Fixation,NA,,,,,,,,,,
59,fakefakefkae,,E,41,376,,4,,Patient,0,active,,,,,,Base_active_41.jpg,Patient_active_41.jpg,,
,fakefakefkae,,E,NA,380,,2,,Fixation,NA,,,,,,,,,,
60,fakefakefkae,,E,41,382,,4,,Agent,1,passive,,,,,,Base_passive_41.jpg,Agent_passive_41.jpg,,
,fakefakefkae,,E,NA,386,,8,,Fixation,NA,,,,,,,,,,
61,fakefakefkae,,E,40,394,,4,,Agent,0,active,,,,,,Base_active_40.jpg,Agent_active_40.jpg,,
,fakefakefkae,,E,NA,398,,4,,Fixation,NA,,,,,,,,,,
62,fakefakefkae,,E,4,402,,4,,Agent,0,active,,,,,,Base_active_4.jpg,Agent_active_4.jpg,,
,fakefakefkae,,E,NA,406,,4,,Fixation,NA,,,,,,,,,,
63,fakefakefkae,,E,8,410,,4,,Patient,0,active,,,,,,Base_active_8.jpg,Patient_active_8.jpg,,
64,fakefakefkae,,E,41,414,,10,,Patient,1,passive,,,,,,Base_passive_41.jpg,Patient_passive_41.jpg,,
