Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
1,flipcheck,,D,26,0,0.000516928004799411,10,10.0006125389773,Patient,1,flipped,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star,Base_flipped_26.jpg,Patient_flipped_26.jpg,,N
,flipcheck,,D,NA,10,,6,,Fixation,NA,,,,,,,,,,
2,flipcheck,,D,5,16,,4,,Agent,0,orig,,,,,,Base_orig_5.jpg,Agent_orig_5.jpg,,
3,flipcheck,,D,19,20,,4,,Patient,1,flipped,,,,,,Base_flipped_19.jpg,Patient_flipped_19.jpg,,
,flipcheck,,D,NA,24,,2,,Fixation,NA,,,,,,,,,,
4,flipcheck,,D,4,26,,4,,Agent,0,orig,,,,,,Base_orig_4.jpg,Agent_orig_4.jpg,,
,flipcheck,,D,NA,30,,4,,Fixation,NA,,,,,,,,,,
5,flipcheck,,D,10,34,,4,,Agent,0,orig,,,,,,Base_orig_10.jpg,Agent_orig_10.jpg,,
,flipcheck,,D,NA,38,,2,,Fixation,NA,,,,,,,,,,
6,flipcheck,,D,19,40,,4,,Agent,0,orig,,,,,,Base_orig_19.jpg,Agent_orig_19.jpg,,
,flipcheck,,D,NA,44,,2,,Fixation,NA,,,,,,,,,,
7,flipcheck,,D,23,46,,4,,Patient,0,orig,,,,,,Base_orig_23.jpg,Patient_orig_23.jpg,,
,flipcheck,,D,NA,50,,4,,Fixation,NA,,,,,,,,,,
8,flipcheck,,D,19,54,,4,,Patient,0,orig,,,,,,Base_orig_19.jpg,Patient_orig_19.jpg,,
9,flipcheck,,D,8,58,,4,,Agent,0,orig,,,,,,Base_orig_8.jpg,Agent_orig_8.jpg,,
10,flipcheck,,D,41,62,,4,,Patient,1,flipped,,,,,,Base_flipped_41.jpg,Patient_flipped_41.jpg,,
11,flipcheck,,D,4,66,,4,,Agent,1,flipped,,,,,,Base_flipped_4.jpg,Agent_flipped_4.jpg,,
,flipcheck,,D,NA,70,,12,,Fixation,NA,,,,,,,,,,
12,flipcheck,,D,40,82,,4,,Patient,0,orig,,,,,,Base_orig_40.jpg,Patient_orig_40.jpg,,
13,flipcheck,,D,4,86,,4,,Patient,0,orig,,,,,,Base_orig_4.jpg,Patient_orig_4.jpg,,
,flipcheck,,D,NA,90,,4,,Fixation,NA,,,,,,,,,,
14,flipcheck,,D,10,94,,4,,Agent,1,flipped,,,,,,Base_flipped_10.jpg,Agent_flipped_10.jpg,,
15,flipcheck,,D,22,98,,4,,Agent,1,flipped,,,,,,Base_flipped_22.jpg,Agent_flipped_22.jpg,,
