Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
1,fakefakefkafe,,A,25,0,0.00347769301151857,4,3.99793459598732,Patient,1,flipped,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_flipped_25.jpg,Patient_flipped_25.jpg,,
2,fakefakefkafe,,A,25,4,4.0033827330044,4,3.99756684200838,Agent,1,flipped,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_flipped_25.jpg,Agent_flipped_25.jpg,,
,fakefakefkafe,,A,NA,8,8.00191375199938,6,6.00278350000735,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
3,fakefakefkafe,,A,40,14,14.005749849006,4,3.99491276399931,Agent,1,flipped,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_flipped_40.jpg,Agent_flipped_40.jpg,,
4,fakefakefkafe,,A,40,18,18.0012105089991,4,4.00006214700988,Agent,0,orig,Zach Star is shaking Kyle Square.,Zach,Star,Kyle,Square,Base_orig_40.jpg,Agent_orig_40.jpg,,
,fakefakefkafe,,A,NA,22,22.0018435520033,4,4.0010836480069,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
5,fakefakefkafe,,A,7,26,26.0034315189987,4,3.99747577300877,Agent,0,orig,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_orig_7.jpg,Agent_orig_7.jpg,,
,fakefakefkafe,,A,NA,30,30.0016247690073,2,2.00135829100327,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
6,fakefakefkafe,,A,8,32,32.0035004829988,4,3.99784987900057,Patient,0,orig,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star,Base_orig_8.jpg,Patient_orig_8.jpg,,
7,fakefakefkafe,,A,35,36,36.001950957012,4,3.99891434199526,Agent,1,flipped,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle,Base_flipped_35.jpg,Agent_flipped_35.jpg,,
,fakefakefkafe,,A,NA,40,40.0014861320087,2,2.00096878600016,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
8,fakefakefkafe,,A,8,42,42.0031007990037,4,3.99825665200478,Agent,1,flipped,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_flipped_8.jpg,Agent_flipped_8.jpg,,
9,fakefakefkafe,,A,19,46,46.0020248049987,4,3.99892527800694,Agent,1,flipped,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_flipped_19.jpg,Agent_flipped_19.jpg,,
,fakefakefkafe,,A,NA,50,50.0015153530112,6,6.00094737199834,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
10,fakefakefkafe,,A,41,56,,10,,Patient,0,orig,,,,,,Base_orig_41.jpg,Patient_orig_41.jpg,,
11,fakefakefkafe,,A,4,66,,4,,Patient,1,flipped,,,,,,Base_flipped_4.jpg,Patient_flipped_4.jpg,,
,fakefakefkafe,,A,NA,70,,4,,Fixation,NA,,,,,,,,,,
12,fakefakefkafe,,A,19,74,,4,,Agent,0,orig,,,,,,Base_orig_19.jpg,Agent_orig_19.jpg,,
,fakefakefkafe,,A,NA,78,,4,,Fixation,NA,,,,,,,,,,
13,fakefakefkafe,,A,8,82,,4,,Patient,1,flipped,,,,,,Base_flipped_8.jpg,Patient_flipped_8.jpg,,
14,fakefakefkafe,,A,34,86,,4,,Patient,1,flipped,,,,,,Base_flipped_34.jpg,Patient_flipped_34.jpg,,
15,fakefakefkafe,,A,23,90,,4,,Patient,0,orig,,,,,,Base_orig_23.jpg,Patient_orig_23.jpg,,
16,fakefakefkafe,,A,4,94,,4,,Agent,1,flipped,,,,,,Base_flipped_4.jpg,Agent_flipped_4.jpg,,
17,fakefakefkafe,,A,23,98,,4,,Agent,1,flipped,,,,,,Base_flipped_23.jpg,Agent_flipped_23.jpg,,
,fakefakefkafe,,A,NA,102,,4,,Fixation,NA,,,,,,,,,,
18,fakefakefkafe,,A,38,106,,4,,Patient,1,flipped,,,,,,Base_flipped_38.jpg,Patient_flipped_38.jpg,,
,fakefakefkafe,,A,NA,110,,2,,Fixation,NA,,,,,,,,,,
19,fakefakefkafe,,A,38,112,,4,,Patient,0,orig,,,,,,Base_orig_38.jpg,Patient_orig_38.jpg,,
20,fakefakefkafe,,A,26,116,,4,,Agent,0,orig,,,,,,Base_orig_26.jpg,Agent_orig_26.jpg,,
,fakefakefkafe,,A,NA,120,,4,,Fixation,NA,,,,,,,,,,
21,fakefakefkafe,,A,22,124,,4,,Patient,0,orig,,,,,,Base_orig_22.jpg,Patient_orig_22.jpg,,
,fakefakefkafe,,A,NA,128,,2,,Fixation,NA,,,,,,,,,,
22,fakefakefkafe,,A,11,130,,4,,Patient,1,flipped,,,,,,Base_flipped_11.jpg,Patient_flipped_11.jpg,,
,fakefakefkafe,,A,NA,134,,2,,Fixation,NA,,,,,,,,,,
23,fakefakefkafe,,A,38,136,,4,,Agent,1,flipped,,,,,,Base_flipped_38.jpg,Agent_flipped_38.jpg,,
,fakefakefkafe,,A,NA,140,,2,,Fixation,NA,,,,,,,,,,
24,fakefakefkafe,,A,26,142,,4,,Patient,0,orig,,,,,,Base_orig_26.jpg,Patient_orig_26.jpg,,
,fakefakefkafe,,A,NA,146,,6,,Fixation,NA,,,,,,,,,,
25,fakefakefkafe,,A,20,152,,10,,Agent,1,flipped,,,,,,Base_flipped_20.jpg,Agent_flipped_20.jpg,,
,fakefakefkafe,,A,NA,162,,2,,Fixation,NA,,,,,,,,,,
26,fakefakefkafe,,A,20,164,,4,,Agent,0,orig,,,,,,Base_orig_20.jpg,Agent_orig_20.jpg,,
27,fakefakefkafe,,A,5,168,,4,,Agent,1,flipped,,,,,,Base_flipped_5.jpg,Agent_flipped_5.jpg,,
28,fakefakefkafe,,A,20,172,,4,,Patient,1,flipped,,,,,,Base_flipped_20.jpg,Patient_flipped_20.jpg,,
29,fakefakefkafe,,A,38,176,,4,,Agent,0,orig,,,,,,Base_orig_38.jpg,Agent_orig_38.jpg,,
30,fakefakefkafe,,A,35,180,,4,,Patient,0,orig,,,,,,Base_orig_35.jpg,Patient_orig_35.jpg,,
,fakefakefkafe,,A,NA,184,,6,,Fixation,NA,,,,,,,,,,
31,fakefakefkafe,,A,40,190,,4,,Patient,1,flipped,,,,,,Base_flipped_40.jpg,Patient_flipped_40.jpg,,
,fakefakefkafe,,A,NA,194,,6,,Fixation,NA,,,,,,,,,,
32,fakefakefkafe,,A,23,200,,4,,Patient,1,flipped,,,,,,Base_flipped_23.jpg,Patient_flipped_23.jpg,,
,fakefakefkafe,,A,NA,204,,2,,Fixation,NA,,,,,,,,,,
33,fakefakefkafe,,A,22,206,,10,,Patient,1,flipped,,,,,,Base_flipped_22.jpg,Patient_flipped_22.jpg,,
,fakefakefkafe,,A,NA,216,,2,,Fixation,NA,,,,,,,,,,
34,fakefakefkafe,,A,7,218,,4,,Patient,0,orig,,,,,,Base_orig_7.jpg,Patient_orig_7.jpg,,
,fakefakefkafe,,A,NA,222,,2,,Fixation,NA,,,,,,,,,,
35,fakefakefkafe,,A,19,224,,4,,Patient,1,flipped,,,,,,Base_flipped_19.jpg,Patient_flipped_19.jpg,,
