SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
debug,2,D,19,0,0.6,Agent,1,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square
debug,2,D,N/A,0.630000000004657,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,D,43,1.03000000002794,0.6,Agent,0,Zach Star is balancing Kyle Square.,Zach,Star,Kyle,Square
debug,2,D,N/A,1.6600000000326,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,D,34,2.26000000000931,0.6,Agent,0,Zach Star is bouncing Kyle Square.,Zach,Star,Kyle,Square
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,14,,,Patient,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,45,,,Agent,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,30,,,Agent,0,,,,,
debug,2,D,58,,,Patient,0,,,,,
debug,2,D,14,,,Agent,1,,,,,
debug,2,D,1,,,Patient,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,51,,,Agent,1,,,,,
debug,2,D,33,,,Patient,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,53,,,Patient,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,45,,,Patient,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,32,,,Agent,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,11,,,Agent,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,31,,,Agent,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,46,,,Patient,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,47,,,Patient,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,2,,,Agent,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,32,,,Patient,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,34,,,Patient,0,,,,,
debug,2,D,20,,,Agent,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,22,,,Patient,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,37,,,Patient,0,,,,,
debug,2,D,22,,,Agent,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,4,,,Patient,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,4,,,Agent,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,27,,,Patient,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,5,,,Agent,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,53,,,Agent,0,,,,,
debug,2,D,40,,,Agent,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,41,,,Agent,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,58,,,Agent,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,3,,,Patient,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,8,,,Agent,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,60,,,Patient,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,54,,,Agent,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,1,,,Agent,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,39,,,Agent,0,,,,,
debug,2,D,26,,,Agent,1,,,,,
debug,2,D,44,,,Patient,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,59,,,Patient,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,7,,,Patient,0,,,,,
debug,2,D,50,,,Agent,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,13,,,Patient,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,59,,,Agent,0,,,,,
debug,2,D,12,,,Agent,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,36,,,Agent,1,,,,,
debug,2,D,24,,,Agent,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,52,,,Patient,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,19,,,Patient,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,13,,,Agent,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,18,,,Patient,0,,,,,
debug,2,D,26,,,Patient,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,15,,,Agent,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,11,,,Patient,1,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,37,,,Agent,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
debug,2,D,9,,,Agent,0,,,,,
debug,2,D,N/A,,,NULL ,N/A,,,,,
