SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
debug,2,A,55,0,0.6,Agent,1,Kyle Square is being shaken by Melissa Oval.,Melissa,Oval,Kyle,Square
debug,2,A,N/A,0.630000000004657,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,A,50,1.22999999998137,0.6,Patient,1,Lily Triangle is being bounced by Melissa Oval.,Melissa,Oval,Lily,Triangle
debug,2,A,6,1.85999999998603,0.6,Agent,1,Melissa Oval is being bounced by Kyle Square.,Kyle,Square,Melissa,Oval
debug,2,A,23,2.48999999999069,0.6,Agent,1,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star
debug,2,A,N/A,3.11999999999534,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,A,23,3.52000000001863,0.6,Patient,1,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star
debug,2,A,N/A,4.15000000002328,0.8,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,A,9,4.95000000001164,0.6,Agent,1,Melissa Oval is being rolled by Kyle Square.,Kyle,Square,Melissa,Oval
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,5,,,Agent,1,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,21,,,Patient,0,,,,,
debug,2,A,39,,,Agent,1,,,,,
debug,2,A,29,,,Patient,1,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,50,,,Agent,1,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,49,,,Agent,0,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,31,,,Agent,0,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,3,,,Agent,1,,,,,
debug,2,A,10,,,Agent,0,,,,,
debug,2,A,17,,,Agent,1,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,42,,,Agent,1,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,36,,,Agent,1,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,12,,,Patient,1,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,43,,,Patient,0,,,,,
debug,2,A,17,,,Patient,1,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,58,,,Agent,0,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,30,,,Agent,0,,,,,
debug,2,A,10,,,Patient,0,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,14,,,Patient,0,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,33,,,Patient,0,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,32,,,Agent,0,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,44,,,Agent,1,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,8,,,Agent,0,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,19,,,Agent,1,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,21,,,Agent,0,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,45,,,Agent,0,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,57,,,Agent,1,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,49,,,Patient,0,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,39,,,Patient,1,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
debug,2,A,26,,,Patient,0,,,,,
debug,2,A,19,,,Patient,1,,,,,
debug,2,A,44,,,Patient,1,,,,,
debug,2,A,N/A,,,NULL ,N/A,,,,,
